tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo2_6_8000,76,1,2,1,80,12,5,70.08,320.30,rn4k1/1p4p1/1p2p2p/p6b/PB1PP3/2p5/1q6/2K5 w - - 2 41
turbo2_6_8000,77,1,1,2,107,9,4,79.46,424.48,3Q2R1/3k4/5p2/3P3p/3P3P/1P1P4/5r2/4R1K1 b - - 2 54
turbo2_6_8000,78,1,2,1,98,8,1,122.95,392.48,6k1/6p1/p7/2p5/2n4p/8/3q4/4rK2 w - - 4 50
turbo2_6_8000,79,1,1,2,85,9,1,78.90,336.38,k4R2/2R5/8/8/2BPN3/1P6/P6P/7K b - - 2 43
turbo2_6_8000,80,2,2,1,87,7,7,238.41,352.39,5R1k/7p/r2p4/1p2n3/2p3QP/P5P1/7K/2R5 b - - 8 44
turbo2_6_8000,81,2,1,2,74,9,8,81.99,296.34,2k2r2/2p2p1K/p3n3/1b5r/8/2N4P/P4PP1/R5NR w - - 1 38
turbo2_6_8000,82,1,2,1,72,10,4,50.01,288.34,2b2k2/p2p2pp/8/8/p4P2/1r5P/K5R1/r2q4 w - - 2 37
turbo2_6_8000,83,2,1,2,80,7,7,99.27,320.33,8/5kp1/p6p/3b1PrK/1p5R/1P1P4/P7/R7 w - - 0 41
turbo2_6_8000,84,2,2,1,77,9,9,130.60,312.39,4Rknr/n1Q3N1/p2p1q2/1p3B1p/7P/P7/1P3P2/2K5 b - - 5 39
turbo2_6_8000,85,1,1,2,69,12,5,103.68,272.31,Q3R3/1p1r4/k1p5/p7/2P5/2P1P1NP/P2P3P/1R4K1 b - - 3 35
turbo2_6_8000,86,1,2,1,74,7,4,76.90,296.33,6r1/1pK2k1p/2q5/3N4/r6B/3b4/5P2/8 w - - 12 38
turbo2_6_8000,87,1,1,2,135,6,2,105.69,536.55,8/R7/2Q1k3/6p1/2N3P1/8/P7/1K6 b - - 4 68
turbo2_6_8000,88,1,2,1,86,12,1,62.20,344.36,6k1/p6p/1p6/2npp1p1/n7/7b/4r3/5r1K w - - 6 44
turbo2_6_8000,89,1,1,2,61,14,6,97.42,240.28,1n2Q1k1/6p1/7p/pp1P1B2/8/1P6/P1PP1PPP/RN3RK1 b - - 2 31
