tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo4_timed_10000,24,2,2,1,65,7,9,319.52,329.44,5k1r/pb4p1/3BQ2p/4N2q/4P3/1P5P/5PP1/6K1 b - - 0 33
turbo4_timed_10000,25,2,1,2,46,10,11,229.70,229.61,r2r1k2/1bp2p1p/p4bp1/8/8/1RP1P3/P1P1NPqP/1R4K1 w - - 0 24
turbo4_timed_10000,26,1,2,1,88,10,2,439.37,439.30,8/3kpp1p/2p4p/3nb3/K7/2r5/r7/7R w - - 8 45
turbo4_timed_10000,27,1,1,2,93,9,3,469.30,459.28,R1nkr3/7R/3Q4/8/1P6/4PK2/5PPP/8 b - - 6 47
turbo4_timed_10000,28,2,2,1,127,5,5,629.10,638.97,1r5k/7R/1p2p1Q1/p7/P7/1P4K1/8/8 b - - 2 64
turbo4_timed_10000,29,1,1,2,73,13,2,369.41,359.40,2k5/1N5R/2RB4/1B1p4/1P3P2/2P1P3/3P1PP1/4K3 b - - 4 37
turbo4_timed_10000,30,1,2,1,30,14,12,149.80,149.79,r3kbnr/4pppp/8/1p2q3/2p3bP/BP1nK2R/P2P1PP1/R2Q1B2 w kq - 5 16
turbo4_timed_10000,31,1,1,2,11,16,15,59.93,49.92,1rbqk1Br/ppppbQpp/2n5/4pp2/8/4P3/PPPP1PPP/RNB1K1NR b KQk - 4 6
turbo4_timed_10000,32,1,2,1,78,13,7,389.37,389.37,r4rk1/p1pp2pp/4p2n/3PP1b1/1Pp5/2B3P1/2K4P/2q5 w - - 4 40
turbo4_timed_10000,33,1,1,2,73,13,5,369.45,359.40,3b3k/5Q2/b1PP2N1/8/1q2N2r/1P2PP2/P5RP/2KR4 b - - 0 37
turbo4_timed_10000,34,1,2,1,76,5,6,379.47,379.43,6k1/7p/2NP3p/3K4/2q1rP2/6P1/4P3/8 w - - 1 39
turbo4_timed_10000,35,1,1,2,37,14,9,189.73,179.71,r2B4/pbQpb3/2k1r3/1pp5/8/2NP4/PPP2PPP/R4KNR b - - 3 19
turbo4_timed_10000,36,1,2,1,148,8,3,738.95,738.83,4r3/Q5p1/p1p5/1k1p2Pp/5Kq1/8/8/8 w - - 10 75
turbo4_timed_10000,37,2,1,2,76,9,7,379.45,379.40,3r1k2/5p2/p5n1/q6N/8/1r2P2Q/5PPP/K4RR1 w - - 2 39
turbo4_timed_10000,38,1,2,1,78,8,5,389.44,389.39,1k6/p6p/8/4n3/3p4/7P/1r3nP1/2r1KBR1 w - - 6 40
turbo4_timed_10000,39,1,1,2,83,9,3,419.41,409.30,R2k4/2p4R/2p5/8/1PP5/4P3/1BPP4/4K3 b - - 6 42
turbo4_timed_10000,40,1,2,1,84,12,3,419.37,419.26,rnb2k2/3p3p/1p2p2p/p7/P5r1/7q/8/6RK w - - 0 43
turbo4_timed_10000,41,1,1,2,115,5,2,579.14,569.08,7k/6Q1/5P2/7p/8/5P2/7P/7K b - - 1 58
turbo4_timed_10000,42,2,2,1,61,9,7,299.52,309.53,r1b3Qk/pp1p2pB/2n5/3p2N1/8/8/6PP/2R3K1 b - - 0 31
turbo4_timed_10000,43,1,1,2,63,13,4,319.54,309.55,4N3/p1p4p/2P2Q2/1PPR4/6k1/B1P1PP2/6PP/6K1 b - - 0 32
turbo4_timed_10000,44,1,2,1,60,12,8,299.56,299.52,r4rk1/2p1n3/1p2p2p/pP6/P2P3p/2P1Bn2/6q1/1Q1RK3 w - - 5 31
turbo4_timed_10000,45,1,1,2,49,14,6,249.61,239.62,4r2k/p1p2Q2/4PBp1/2n5/6N1/1P2P3/P1P2PPP/R3K2R b KQ - 0 25
turbo4_timed_10000,46,2,2,1,67,9,9,329.49,339.45,r7/1p6/4p1p1/pPp3Q1/2qpN1k1/8/5PPP/3RR1K1 b - - 6 34
turbo4_timed_10000,47,1,1,2,89,9,3,449.31,439.30,8/6Nn/1R5p/1k6/2NP4/1P2K3/P5PP/8 b - - 10 45
turbo4_timed_10000,48,2,2,1,85,8,10,419.42,429.29,r3k1Q1/1bR5/2p1p3/ppP1P3/7n/P6P/1P3P2/3R2K1 b - - 0 43
turbo4_timed_10000,49,1,1,2,65,15,3,329.48,319.50,8/p4Q2/2B5/5kp1/3B4/PP2P2P/R1PP1K1P/1N4NR b - - 6 33
