tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo3_timed_nobook_10000.csv,77,1,1,2,97,8,2,489.23,479.26,5B2/6Qk/8/4K2p/2P1P3/1P5P/P7/8 b - - 0 49
turbo3_timed_nobook_10000.csv,78,1,2,1,76,9,4,379.46,379.46,4k1nr/7p/7p/1qb2P2/6P1/K1n5/2R5/3r4 w k - 6 39
turbo3_timed_nobook_10000.csv,79,2,1,2,74,10,7,369.43,369.46,8/1kpQ4/1p6/3P1p1r/1qr1P3/1K3P1P/P6P/R4R2 w - - 2 38
turbo3_timed_nobook_10000.csv,80,2,2,1,47,10,10,229.67,239.64,rnb2Qk1/p3B2r/1pp1p2p/8/6P1/8/PP3P2/R3KBR1 b Q - 2 24
turbo3_timed_nobook_10000.csv,81,1,1,2,117,7,2,589.15,579.15,8/3R4/5R1k/6p1/P5P1/1P6/6KP/8 b - - 0 59
turbo3_timed_nobook_10000.csv,82,1,2,1,84,11,2,419.38,419.38,2b3k1/1p5p/7p/p2p1p2/3P4/1r1K3n/6r1/8 w - - 6 43
turbo3_timed_nobook_10000.csv,83,1,1,2,61,12,3,309.56,299.59,8/8/4p3/6Qp/1B1P1P1k/3P4/PP4PP/R4RK1 b - - 0 31
turbo3_timed_nobook_10000.csv,84,2,2,1,55,9,9,269.60,279.60,1r4kr/ppp1B2p/n3BQ2/8/1P2p3/P7/2P2P1P/4K3 b - - 4 28
turbo3_timed_nobook_10000.csv,85,1,1,2,61,13,3,309.53,299.63,4P3/B4R2/6pk/8/1p5Q/1P2P3/P2P2PP/RN4K1 b - - 0 31
turbo3_timed_nobook_10000.csv,86,2,2,1,113,10,8,559.21,569.22,r4knr/R4Qpp/4p3/4P3/2p5/P4P2/1P2p1qP/2K5 b - - 0 57
turbo3_timed_nobook_10000.csv,87,2,1,2,70,10,8,349.47,349.48,5rk1/Q4ppp/8/8/6b1/2P1P1P1/P1PPq2r/R1B1K3 w - - 10 36
turbo3_timed_nobook_10000.csv,88,1,2,1,80,11,3,399.43,399.44,7r/2n1kppp/4p3/5b2/p1Kq1N2/8/2n4P/8 w - - 2 41
