tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo4,38,1,2,1,46,14,9,218.16,227.95,3k2nr/3p3p/1pbB1p1P/2p3pQ/1b2p3/1K6/q1r2PP1/3R1BR1 w - - 0 24
turbo4,39,2,1,2,50,8,11,237.96,247.76,4rk2/pp3p2/2p3pp/8/3P4/2P1B2b/P1r1q2P/1R2K2R w - - 2 26
turbo4,40,2,2,1,73,7,9,347.04,366.71,3k2r1/R2Q1pqp/P5p1/8/4Pp2/8/1PP3PP/7K b - - 2 37
turbo4,41,1,1,2,67,9,3,327.18,327.09,k1R5/p2R4/1p3N2/4P3/1P6/5N2/P4K1P/8 b - - 2 34
turbo4,42,1,2,1,100,10,2,495.81,495.59,6r1/p6p/2p1pk2/5p2/5Pn1/4K3/1n6/3q4 w - - 3 51
turbo4,43,1,1,2,89,10,2,436.31,436.10,7Q/R4N1k/8/6pP/3P4/2PK4/4P2P/7R b - - 2 45
turbo4,44,2,2,1,73,5,8,347.03,366.70,8/p5Qk/1p5p/5P2/6P1/P1B5/KPP4p/8 b - - 0 37
turbo4,45,0,1,2,110,11,8,525.56,545.15,1k6/1p2Q1p1/p7/4Pp2/P6p/2Pq3P/1P1r1P1P/4RKR1 w - - 49 56
turbo4,46,2,2,1,67,9,8,307.35,337.01,4k2r/4Q2p/p3pBqb/7p/2p1N3/8/PPK2PP1/8 b - - 3 34
turbo4,47,1,1,2,85,7,3,396.64,416.28,8/8/7R/R4kp1/5p2/4PP2/6PP/5K2 b - - 2 43
turbo4,48,1,2,1,72,11,2,347.17,356.85,2bk3r/1ppp3p/1p5n/8/4r3/4qK2/6P1/8 w - - 2 37
turbo4,49,1,1,2,67,14,9,327.18,327.05,1b5r/pb3Q1k/1P4pq/3n1p2/2B2P1Q/P1N5/1PP3PP/R4R1K b - - 4 34
turbo4,50,1,2,1,84,11,4,416.43,416.30,2k5/p1pp1pp1/1p5p/3b4/6P1/P6P/4nr1K/8 w - - 5 43
turbo4,51,1,1,2,61,14,7,297.47,297.36,1rbk4/1p2Q3/p1p3N1/3p4/1P1P4/P1P5/4PNPP/3RKB1R b K - 4 31
turbo4,52,1,2,1,36,16,8,178.46,178.41,rn2k2r/p1pp1ppp/1p2p3/8/P1N1bPn1/8/R2NPq2/3Q1Kb1 w kq - 3 19
turbo4,53,1,1,2,99,9,1,485.87,485.70,Q7/5R2/1k6/1R3P2/8/2P3P1/6P1/3K1B2 b - - 4 50
turbo4,54,2,2,1,65,9,9,317.27,327.06,1rk4r/3Q2pp/2p4q/p1B1N3/3P2P1/3N4/1b3P1P/3K4 b - - 3 33
turbo4,55,2,1,2,102,5,5,495.81,505.57,8/7p/4k3/6p1/1BP1KqP1/8/3r3P/8 w - - 6 52
turbo4,56,1,2,1,78,9,3,386.70,386.54,r2k3r/5pp1/p3b3/8/6n1/4P3/6P1/3q2K1 w - - 4 40
turbo4,57,2,1,2,64,8,7,307.39,317.18,3r2k1/4R3/6pp/6N1/pP6/7P/bP4P1/1qK4R w - - 0 33
turbo4,58,1,2,1,62,10,6,297.45,307.24,2r1kb2/2r5/3p2R1/1P2p2p/1p2b3/2B5/5P2/R5Kq w - - 2 32
turbo4,59,1,1,2,113,8,1,555.27,555.04,7R/6Q1/8/3B4/5P1k/2P1P3/3K3P/8 b - - 4 57
turbo4,60,2,2,1,67,7,8,317.28,336.95,3R2nr/6pp/p3p3/8/4kQ2/6PP/PPR4K/8 b - - 7 34
turbo4,61,1,1,2,83,10,4,406.62,406.37,5R2/3k4/p2Rp3/PpBN4/3P4/8/2P2P1P/6K1 b - - 3 42
turbo4,62,2,2,1,63,8,9,297.43,317.11,r1bk1r2/1p5R/1B1p4/PQ3p2/6q1/P1P2N2/1K4P1/8 b - - 2 32
turbo4,63,2,1,2,78,8,10,366.84,386.57,8/6k1/3p4/p3pp2/Pp1p4/3Pqb2/1PP1B3/R2RK1r1 w - - 2 40
turbo4,64,1,2,1,82,11,3,396.64,406.36,5k1r/8/1p3n1p/p7/P2p1p1p/1Kr5/1P6/1q6 w - - 4 42
turbo4,65,1,1,2,87,6,3,426.38,426.24,2R1k3/6R1/4P3/5pp1/8/7P/P5K1/8 b - - 0 44
turbo4,66,1,2,1,70,7,3,327.19,346.94,8/p6p/5kp1/8/8/r5PP/4r1K1/2q5 w - - 1 36
turbo4,67,2,1,2,72,7,9,347.06,356.79,6k1/1p3pp1/5n1p/Q7/1P1b4/8/P2qrP2/1R1K1R2 w - - 0 37
turbo4,68,1,2,1,78,12,6,386.75,386.50,r7/5pk1/2Q1p1pp/p1p2n2/3p4/4qN1R/4K1PP/1r6 w - - 4 40
turbo4,69,1,1,2,77,12,4,376.75,376.64,6Q1/4N2k/7p/6p1/8/2N5/PPPP1PPb/R1BK4 b - - 1 39
turbo4,70,1,2,1,78,11,6,376.81,386.57,r6r/1p2n1kp/2b2p2/p1p5/2R2KPQ/5q1P/5P2/8 w - - 4 40
turbo4,71,1,1,2,51,13,10,247.89,247.78,rk3r2/1pQ1bpp1/1P1p3p/p3N3/4P3/2P3P1/P4P1P/RN2K1R1 b Q - 3 26
turbo4,72,1,2,1,58,15,8,277.63,287.44,rn3rk1/1p2bp1p/3p1np1/2p1p3/1q6/1K1P2PP/1pP5/3Q1RR1 w - - 5 30
turbo4,73,1,1,2,153,5,2,753.68,753.35,7Q/6R1/3P4/4K2k/7n/7P/8/8 b - - 4 77
turbo4,74,2,2,1,69,7,8,327.22,346.91,2bk1n2/p1p5/1rB2Q2/1p1P4/4P3/1P6/PKP5/8 b - - 1 35
turbo4,75,1,1,2,95,9,2,466.06,465.86,R1k5/2P2R2/2B5/7p/8/P5P1/5PP1/6K1 b - - 1 48
turbo4,76,1,2,1,74,10,3,356.94,366.70,5rk1/p1pb3p/4p1p1/8/8/3qK1P1/6P1/2n5 w - - 4 38
turbo4,77,1,1,2,67,9,2,327.20,327.06,1R1k4/Q7/8/6p1/8/8/P1P2PPP/R5K1 b - - 4 34
turbo4,78,1,2,1,108,10,3,535.50,535.21,8/p1k3p1/4p1n1/p4p2/5P1p/5K2/3q4/5r1B w - - 4 55
turbo4,79,1,1,2,45,14,11,218.14,218.07,r1k4r/1bQ1Rp1p/2p2Bp1/pp1p4/3P4/1PPB1PN1/P4KPP/R7 b - - 4 23
turbo4,80,2,2,1,105,6,8,505.69,525.34,r7/p4p2/8/7p/2PBp3/2Qk3P/1R3PPK/8 b - - 2 53
turbo4,81,1,1,2,21,15,13,99.15,99.14,rnb1Qb1r/p2k1Ppp/2pq3n/B7/2p5/3P4/PPP2PPP/RN2K1NR b KQ - 3 11
turbo4,82,2,2,1,61,10,9,297.45,307.24,rn3r2/p1p2p2/1p1p3p/7k/2P5/P1B2PR1/1P2PK2/7Q b - - 1 31
turbo4,83,2,1,2,88,6,7,426.40,436.06,8/5p2/2k2P2/3p4/3P3p/2n5/r1r3PP/2K2R2 w - - 3 45
turbo4,84,2,2,1,59,9,9,277.62,297.35,r1b4r/pp4pp/8/1kQB1P1n/1P6/8/2P3PP/R5K1 b - - 2 30
turbo4,85,1,1,2,123,6,4,604.86,604.67,8/8/5pr1/8/2P1P3/1P6/1K1R1Qp1/4k3 b - - 5 62
turbo4,86,0,2,1,221,3,2,1090.97,1100.32,8/6B1/8/8/8/4k3/p2p4/3K4 b - - 49 111
turbo4,87,1,1,2,83,8,3,406.56,406.40,4R2R/8/5Qk1/8/pP2N1p1/8/P4P2/5K2 b - - 2 42
turbo4,88,2,2,1,69,10,10,317.24,346.92,1Rn1r1nr/k1Q5/4p2p/3pPp1p/1P1P4/3B1NP1/6K1/7R b - - 0 35
turbo4,89,1,1,2,51,10,5,247.85,247.80,5Q1k/1p5p/4p1p1/6N1/2K5/8/PP3PPP/3R3R b - - 0 26
turbo4,90,1,2,1,178,8,2,882.50,882.18,8/1b2k3/3N4/3p1p2/1pr5/8/K2n4/1q6 w - - 2 90
turbo4,91,1,1,2,109,11,5,535.39,535.26,5QR1/8/2Rq4/1r1p1B1k/1P1PpP2/P6K/4Q2P/8 b - - 2 55
turbo4,92,1,2,1,70,11,4,347.04,346.95,Qn2k2r/2pb3p/1p2p3/K7/1P1np3/R7/3q4/8 w k - 0 36
turbo4,93,1,1,2,107,12,6,525.60,525.28,2b3R1/5pn1/1p6/r1P1P3/2B1P1kR/5N2/P2NKPP1/8 b - - 6 54
turbo4,94,1,2,1,84,10,1,406.53,416.32,r7/p2p2kp/2n5/4p3/2b2r2/3K4/8/2q5 w - - 4 43
turbo4,95,2,1,2,78,8,9,376.77,386.58,7k/8/4r2p/p2p4/P1PP3P/1pK1q3/1P6/RN3rb1 w - - 4 40
turbo4,96,2,2,1,81,9,6,376.77,406.36,2b2R1k/r6p/2p4P/pp6/n5p1/3B4/1P4P1/6K1 b - - 0 41
turbo4,97,1,1,2,43,14,10,208.23,208.13,r2q1b1Q/p2b4/5pr1/5nk1/2B4p/1PP1PP1N/P5PP/RN2K2R b KQ - 10 22
turbo4,98,2,2,1,51,10,10,237.99,257.70,rnbkr3/1p1p1N2/p5p1/3N1p2/3P3P/2P2P2/PP6/2K4R b - - 1 26
turbo4,99,1,1,2,71,10,4,347.10,346.87,6R1/6Rk/3P1P1p/r7/p7/2N5/1PKN1P1P/8 b - - 4 36
