tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
base_5_8000,14,2,2,1,69,6,7,215.31,280.45,4rk1r/5QRp/4P1p1/6P1/8/Pb6/5P2/6K1 b - - 6 35
base_5_8000,15,1,1,2,293,2,1,271.78,1169.83,8/5K2/6Qk/8/8/8/8/8 b - - 4 147
base_5_8000,16,1,2,1,76,11,5,190.74,304.49,5k2/p7/1p3p2/1p2pbp1/1nr4P/5PP1/r7/K5R1 w - - 4 39
base_5_8000,17,1,1,2,45,14,8,226.04,176.28,5br1/p2Qk1p1/1p2B2p/2p5/4N3/P7/1PPP1PPP/R1BK3R b - - 1 23
base_5_8000,18,2,2,1,145,1,2,180.99,585.01,8/6Qk/5K2/8/8/8/8/8 b - - 22 73
base_5_8000,19,1,1,2,71,12,4,1088.26,280.41,1kR5/3Q3N/8/pp3p2/8/3P4/PPPB1PP1/R5K1 b - - 2 36
base_5_8000,20,1,2,1,108,8,1,149.75,432.71,3r3k/p7/5p2/1pb2b2/8/8/K7/1q6 w - - 4 55
base_5_8000,21,2,1,2,40,10,9,216.57,160.30,1B4k1/p3ppbp/6p1/3P4/4n3/5P2/P2qKP1P/R4B1R w - - 1 21
base_5_8000,22,2,2,1,271,1,2,306.28,1089.62,1R4k1/8/6K1/8/8/8/8/8 b - - 38 136
base_5_8000,23,1,1,2,43,14,9,119.02,168.28,r1bB3N/1p1p4/p1pk2R1/4p2B/1P2P3/1n1P1P2/P1P2K1P/RN6 b - - 3 22
base_5_8000,24,1,2,1,136,6,3,438.65,544.76,4k3/7p/3q3n/P4p2/2K5/3q3P/8/8 w - - 4 69
base_5_8000,25,2,1,2,70,8,10,540.65,280.46,8/pk3p1p/3b4/6q1/1p1n4/3b3P/PPr2PK1/R5NR w - - 2 36
base_5_8000,26,1,2,1,68,10,3,344.55,272.49,7r/2nk1ppp/b5P1/4p3/5q2/6K1/6P1/7q w - - 3 35
base_5_8000,27,1,1,2,63,11,8,612.78,248.39,r1bk4/5Q2/1p3B2/1q3p1p/p7/P7/1PP2PPP/R4RK1 b - - 1 32
base_5_8000,28,1,2,1,82,9,3,614.63,328.46,1n2r3/1p3ppk/5B2/3N4/1p6/6q1/8/6rK w - - 0 42
base_5_8000,29,2,1,2,178,1,4,622.70,713.13,8/6p1/8/p7/8/6k1/8/4q1K1 w - - 4 90
base_5_8000,30,2,2,1,81,9,8,248.97,328.61,r1b4k/pp4Qp/4p2P/3p4/2P2P2/P7/2nKPP2/8 b - - 0 41
base_5_8000,31,1,1,2,91,10,3,292.09,360.52,6Rk/5B1p/2p1N2P/4R3/3P4/1P6/1PKN4/8 b - - 0 46
base_5_8000,32,2,2,1,47,9,9,162.86,192.33,rn3RQk/ppp4p/8/8/4p3/PP2P3/2P2P2/2K3Nq b - - 0 24
base_5_8000,33,1,1,2,73,8,6,145.11,288.48,3R2nk/6Q1/p4P2/8/8/6pp/PPP3p1/2K3N1 b - - 1 37
base_5_8000,34,2,2,1,61,11,9,199.98,248.33,r5r1/ppp1n2p/4p3/1b2Nk2/1b3Q2/6P1/PPP2P1K/R7 b - - 2 31
base_5_8000,35,2,1,2,192,1,2,113.47,769.32,8/8/8/8/5kqK/8/8/8 w - - 16 97
base_5_8000,36,1,2,1,108,7,1,216.03,432.70,8/3p1k2/2b1p3/8/5b2/8/6r1/1q3K2 w - - 0 55
base_5_8000,37,1,1,2,89,9,2,275.74,352.53,8/1Q4R1/k7/p1R5/B6P/P7/1P3P2/4K3 b - - 0 45
base_5_8000,38,2,2,1,87,6,8,509.00,352.51,2r3r1/8/p2B4/2P1P2p/1kQ5/4Np1P/R7/7K b - - 2 44
base_5_8000,39,1,1,2,63,8,3,274.61,248.34,5R1Q/7k/4B1p1/8/7p/4K3/P1P3PP/8 b - - 1 32
base_5_8000,40,1,2,1,72,13,6,210.70,288.47,r1b3k1/ppp3pp/2n1p3/3n3Q/8/8/2P2pBP/4qK1R w - - 16 37
base_5_8000,41,2,1,2,86,7,7,447.97,344.50,8/k4p1p/p4P2/5P2/nPb5/K7/2P3PP/r7 w - - 2 44
base_5_8000,42,2,2,1,89,6,6,210.65,360.52,5R1k/2p4p/4Bp1B/3P2P1/4p2p/4K3/8/8 b - - 0 45
base_5_8000,43,1,1,2,91,8,5,409.05,360.58,7k/7Q/8/p6p/2Kp1p2/P7/2B2PPP/R7 b - - 2 46
base_5_8000,44,1,2,1,108,6,1,165.05,432.91,8/3k3p/2p5/r7/8/2qb4/K7/8 w - - 10 55
base_5_8000,45,1,1,2,83,12,2,626.20,328.50,8/5R2/1k6/1Q6/P5p1/8/1PPPNPP1/R1B1K3 b Q - 2 42
base_5_8000,46,1,2,1,74,11,3,151.59,296.53,2k4r/2p2ppp/p7/4p3/r3q1P1/4K2P/8/4b3 w - - 4 38
base_5_8000,47,1,1,2,35,12,9,147.19,136.22,3Qkbnr/5ppp/8/5b2/4PP2/4n3/PPP3PP/2KR2NR b - - 2 18
base_5_8000,48,2,2,1,79,4,7,203.83,320.45,4k3/6Qp/3N1BR1/2p5/8/P4p2/2P2K2/8 b - - 1 40
base_5_8000,49,1,1,2,37,15,10,188.62,144.24,rnb4r/3p1Qpk/pp1PP2p/8/4B3/2N5/PP3PPP/R1B1K1NR b KQ - 0 19
base_5_8000,50,2,2,1,69,9,8,205.22,280.40,r6r/p4ppp/7k/4B1R1/2p4Q/2p4P/P3KP2/4N3 b - - 4 35
base_5_8000,51,2,1,2,64,9,11,273.78,256.42,4r1k1/2p2ppn/p6p/3P4/2p1Q3/1P3PP1/P2bK3/RN2q3 w - - 5 33
base_5_8000,52,2,2,1,125,3,6,397.36,504.84,4k1Q1/5R2/8/8/6K1/2Bp4/1b1N1P2/8 b - - 13 63
base_5_8000,53,1,1,2,103,8,1,220.00,408.69,8/5Q2/6k1/8/3PNB2/1B5P/1P2K3/8 b - - 4 52
base_5_8000,54,2,2,1,57,10,11,170.89,232.48,6nr/1p3Q1p/1p1N1k2/1rnP2p1/8/4PPB1/p5PP/2R2RK1 b - - 0 29
base_5_8000,55,1,1,2,71,10,4,286.96,280.39,1k2R3/1p6/pQ6/8/P1p3P1/P1P4P/5K2/R1B5 b - - 4 36
base_5_8000,56,1,2,1,56,12,5,347.80,224.35,2kn4/p1p1np1p/1p4p1/3bp3/6P1/2R4P/6q1/4RK2 w - - 1 29
base_5_8000,57,1,1,2,85,10,1,277.51,336.53,8/3Q4/k4R2/4N3/1P2P3/P2P4/2P4P/7K b - - 6 43
